qp_x,qp_y,qp_z,tissue_id
6.47785440e-02,3.80769782e-02,-8.22025351e-03,2
6.47785440e-02,3.80769782e-02,-7.66868750e-03,2
6.47785440e-02,3.80769782e-02,-6.86098356e-03,2
6.47785440e-02,3.80769782e-02,-6.05327962e-03,2
6.47785440e-02,3.80769782e-02,-5.50171360e-03,2
7.17547983e-02,3.80769782e-02,-8.79759807e-03,2
7.17547983e-02,3.80769782e-02,-8.24603252e-03,2
7.17547983e-02,3.80769782e-02,-7.43832858e-03,2
7.17547983e-02,3.80769782e-02,-6.63062464e-03,2
7.17547983e-02,3.80769782e-02,-6.07905863e-03,2
7.65187442e-02,3.80769782e-02,-9.19185672e-03,2
7.65187442e-02,3.80769782e-02,-8.64029024e-03,2
7.65187442e-02,3.80769782e-02,-7.83258677e-03,2
7.65187442e-02,3.80769782e-02,-7.02488283e-03,2
7.65187442e-02,3.80769782e-02,-6.47331681e-03,2
5.30383438e-02,4.06049863e-02,-7.24865030e-03,2
5.30383438e-02,4.06049863e-02,-6.69708429e-03,2
5.30383438e-02,4.06049863e-02,-5.88938035e-03,2
5.30383438e-02,4.06049863e-02,-5.08167641e-03,2
5.30383438e-02,4.06049863e-02,-4.53011086e-03,2
5.78022934e-02,4.06049863e-02,-7.64290849e-03,2
5.78022934e-02,4.06049863e-02,-7.09134247e-03,2
5.78022934e-02,4.06049863e-02,-6.28363853e-03,2
5.78022934e-02,4.06049863e-02,-5.47593459e-03,2
5.78022934e-02,4.06049863e-02,-4.92436858e-03,2
6.47785440e-02,4.06049863e-02,-8.22025351e-03,2
6.47785440e-02,4.06049863e-02,-7.66868750e-03,2
6.47785440e-02,4.06049863e-02,-6.86098356e-03,2
6.47785440e-02,4.06049863e-02,-6.05327962e-03,2
6.47785440e-02,4.06049863e-02,-5.50171360e-03,2
7.17547983e-02,4.06049863e-02,-8.79759807e-03,2
7.17547983e-02,4.06049863e-02,-8.24603252e-03,2
7.17547983e-02,4.06049863e-02,-7.43832858e-03,2
7.17547983e-02,4.06049863e-02,-6.63062464e-03,2
7.17547983e-02,4.06049863e-02,-6.07905863e-03,2
7.65187442e-02,4.06049863e-02,-9.19185672e-03,2
7.65187442e-02,4.06049863e-02,-8.64029024e-03,2
7.65187442e-02,4.06049863e-02,-7.83258677e-03,2
7.65187442e-02,4.06049863e-02,-7.02488283e-03,2
7.65187442e-02,4.06049863e-02,-6.47331681e-03,2
7.89497569e-02,2.81450134e-02,-9.39304382e-03,2
7.89497569e-02,2.81450134e-02,-8.84147827e-03,2
7.89497569e-02,2.81450134e-02,-8.03377386e-03,2
7.89497569e-02,2.81450134e-02,-7.22606992e-03,2
7.89497569e-02,2.81450134e-02,-6.67450391e-03,2
8.37137103e-02,2.81450134e-02,-9.78730153e-03,2
8.37137103e-02,2.81450134e-02,-9.23573598e-03,2
8.37137103e-02,2.81450134e-02,-8.42803158e-03,2
8.37137103e-02,2.81450134e-02,-7.62032811e-03,2
8.37137103e-02,2.81450134e-02,-7.06876209e-03,2
9.06899646e-02,2.81450134e-02,-1.03646470e-02,2
9.06899646e-02,2.81450134e-02,-9.81308054e-03,2
9.06899646e-02,2.81450134e-02,-9.00537707e-03,2
9.06899646e-02,2.81450134e-02,-8.19767267e-03,2
9.06899646e-02,2.81450134e-02,-7.64610711e-03,2
9.76662114e-02,2.81450134e-02,-1.09419916e-02,2
9.76662114e-02,2.81450134e-02,-1.03904260e-02,2
9.76662114e-02,2.81450134e-02,-9.58272163e-03,2
9.76662114e-02,2.81450134e-02,-8.77501816e-03,2
9.76662114e-02,2.81450134e-02,-8.22345261e-03,2
1.02430165e-01,2.81450134e-02,-1.13362493e-02,2
1.02430165e-01,2.81450134e-02,-1.07846837e-02,2
1.02430165e-01,2.81450134e-02,-9.97698028e-03,2
1.02430165e-01,2.81450134e-02,-9.16927587e-03,2
1.02430165e-01,2.81450134e-02,-8.61771032e-03,2
7.89497569e-02,3.06730233e-02,-9.39304382e-03,2
7.89497569e-02,3.06730233e-02,-8.84147827e-03,2
7.89497569e-02,3.06730233e-02,-8.03377386e-03,2
7.89497569e-02,3.06730233e-02,-7.22606992e-03,2
7.89497569e-02,3.06730233e-02,-6.67450391e-03,2
8.37137103e-02,3.06730233e-02,-9.78730153e-03,2
8.37137103e-02,3.06730233e-02,-9.23573598e-03,2
8.37137103e-02,3.06730233e-02,-8.42803158e-03,2
8.37137103e-02,3.06730233e-02,-7.62032811e-03,2
8.37137103e-02,3.06730233e-02,-7.06876209e-03,2
9.06899646e-02,3.06730233e-02,-1.03646470e-02,2
9.06899646e-02,3.06730233e-02,-9.81308054e-03,2
9.06899646e-02,3.06730233e-02,-9.00537707e-03,2
9.06899646e-02,3.06730233e-02,-8.19767267e-03,2
9.06899646e-02,3.06730233e-02,-7.64610711e-03,2
9.76662114e-02,3.06730233e-02,-1.09419916e-02,2
9.76662114e-02,3.06730233e-02,-1.03904260e-02,2
9.76662114e-02,3.06730233e-02,-9.58272163e-03,2
9.76662114e-02,3.06730233e-02,-8.77501816e-03,2
9.76662114e-02,3.06730233e-02,-8.22345261e-03,2
1.02430165e-01,3.06730233e-02,-1.13362493e-02,2
1.02430165e-01,3.06730233e-02,-1.07846837e-02,2
1.02430165e-01,3.06730233e-02,-9.97698028e-03,2
1.02430165e-01,3.06730233e-02,-9.16927587e-03,2
1.02430165e-01,3.06730233e-02,-8.61771032e-03,2
7.89497569e-02,3.43750007e-02,-9.39304382e-03,2
7.89497569e-02,3.43750007e-02,-8.84147827e-03,2
7.89497569e-02,3.43750007e-02,-8.03377386e-03,2
7.89497569e-02,3.43750007e-02,-7.22606992e-03,2
7.89497569e-02,3.43750007e-02,-6.67450391e-03,2
8.37137103e-02,3.43750007e-02,-9.78730153e-03,2
8.37137103e-02,3.43750007e-02,-9.23573598e-03,2
8.37137103e-02,3.43750007e-02,-8.42803158e-03,2
8.37137103e-02,3.43750007e-02,-7.62032811e-03,2
8.37137103e-02,3.43750007e-02,-7.06876209e-03,2
9.06899646e-02,3.43750007e-02,-1.03646470e-02,2
9.06899646e-02,3.43750007e-02,-9.81308054e-03,2
9.06899646e-02,3.43750007e-02,-9.00537707e-03,2
9.06899646e-02,3.43750007e-02,-8.19767267e-03,2
9.06899646e-02,3.43750007e-02,-7.64610711e-03,2
9.76662114e-02,3.43750007e-02,-1.09419916e-02,2
9.76662114e-02,3.43750007e-02,-1.03904260e-02,2
9.76662114e-02,3.43750007e-02,-9.58272163e-03,2
9.76662114e-02,3.43750007e-02,-8.77501816e-03,2
9.76662114e-02,3.43750007e-02,-8.22345261e-03,2
1.02430165e-01,3.43750007e-02,-1.13362493e-02,2
1.02430165e-01,3.43750007e-02,-1.07846837e-02,2
1.02430165e-01,3.43750007e-02,-9.97698028e-03,2
1.02430165e-01,3.43750007e-02,-9.16927587e-03,2
1.02430165e-01,3.43750007e-02,-8.61771032e-03,2
7.89497569e-02,3.80769782e-02,-9.39304382e-03,2
7.89497569e-02,3.80769782e-02,-8.84147827e-03,2
7.89497569e-02,3.80769782e-02,-8.03377386e-03,2
7.89497569e-02,3.80769782e-02,-7.22606992e-03,2
7.89497569e-02,3.80769782e-02,-6.67450391e-03,2
8.37137103e-02,3.80769782e-02,-9.78730153e-03,2
8.37137103e-02,3.80769782e-02,-9.23573598e-03,2
8.37137103e-02,3.80769782e-02,-8.42803158e-03,2
8.37137103e-02,3.80769782e-02,-7.62032811e-03,2
8.37137103e-02,3.80769782e-02,-7.06876209e-03,2
9.06899646e-02,3.80769782e-02,-1.03646470e-02,2
9.06899646e-02,3.80769782e-02,-9.81308054e-03,2
9.06899646e-02,3.80769782e-02,-9.00537707e-03,2
9.06899646e-02,3.80769782e-02,-8.19767267e-03,2
9.06899646e-02,3.80769782e-02,-7.64610711e-03,2
9.76662114e-02,3.80769782e-02,-1.09419916e-02,2
9.76662114e-02,3.80769782e-02,-1.03904260e-02,2
9.76662114e-02,3.80769782e-02,-9.58272163e-03,2
9.76662114e-02,3.80769782e-02,-8.77501816e-03,2
9.76662114e-02,3.80769782e-02,-8.22345261e-03,2
1.02430165e-01,3.80769782e-02,-1.13362493e-02,2
1.02430165e-01,3.80769782e-02,-1.07846837e-02,2
1.02430165e-01,3.80769782e-02,-9.97698028e-03,2
1.02430165e-01,3.80769782e-02,-9.16927587e-03,2
1.02430165e-01,3.80769782e-02,-8.61771032e-03,2
7.89497569e-02,4.06049863e-02,-9.39304382e-03,2
7.89497569e-02,4.06049863e-02,-8.84147827e-03,2
7.89497569e-02,4.06049863e-02,-8.03377386e-03,2
7.89497569e-02,4.06049863e-02,-7.22606992e-03,2
7.89497569e-02,4.06049863e-02,-6.67450391e-03,2
8.37137103e-02,4.06049863e-02,-9.78730153e-03,2
8.37137103e-02,4.06049863e-02,-9.23573598e-03,2
8.37137103e-02,4.06049863e-02,-8.42803158e-03,2
8.37137103e-02,4.06049863e-02,-7.62032811e-03,2
8.37137103e-02,4.06049863e-02,-7.06876209e-03,2
9.06899646e-02,4.06049863e-02,-1.03646470e-02,2
9.06899646e-02,4.06049863e-02,-9.81308054e-03,2
9.06899646e-02,4.06049863e-02,-9.00537707e-03,2
9.06899646e-02,4.06049863e-02,-8.19767267e-03,2
9.06899646e-02,4.06049863e-02,-7.64610711e-03,2
9.76662114e-02,4.06049863e-02,-1.09419916e-02,2
9.76662114e-02,4.06049863e-02,-1.03904260e-02,2
9.76662114e-02,4.06049863e-02,-9.58272163e-03,2
9.76662114e-02,4.06049863e-02,-8.77501816e-03,2
9.76662114e-02,4.06049863e-02,-8.22345261e-03,2
1.02430165e-01,4.06049863e-02,-1.13362493e-02,2
1.02430165e-01,4.06049863e-02,-1.07846837e-02,2
1.02430165e-01,4.06049863e-02,-9.97698028e-03,2
1.02430165e-01,4.06049863e-02,-9.16927587e-03,2
1.02430165e-01,4.06049863e-02,-8.61771032e-03,2
1.04861178e-01,2.81450134e-02,-1.15374373e-02,2
1.04861178e-01,2.81450134e-02,-1.09858708e-02,2
1.04861178e-01,2.81450134e-02,-1.01781674e-02,2
1.04861178e-01,2.81450134e-02,-9.37046297e-03,2
1.04861178e-01,2.81450134e-02,-8.81889742e-03,2
1.09625131e-01,2.81450134e-02,-1.19316950e-02,2
1.09625131e-01,2.81450134e-02,-1.13801295e-02,2
1.09625131e-01,2.81450134e-02,-1.05724251e-02,2
1.09625131e-01,2.81450134e-02,-9.76472162e-03,2
1.09625131e-01,2.81450134e-02,-9.21315514e-03,2
1.16601378e-01,2.81450134e-02,-1.25090405e-02,2
1.16601378e-01,2.81450134e-02,-1.19574741e-02,2
1.16601378e-01,2.81450134e-02,-1.11497706e-02,2
1.16601378e-01,2.81450134e-02,-1.03420662e-02,2
1.16601378e-01,2.81450134e-02,-9.79050063e-03,2
1.23577632e-01,2.81450134e-02,-1.30863851e-02,2
1.23577632e-01,2.81450134e-02,-1.25348195e-02,2
1.23577632e-01,2.81450134e-02,-1.17271151e-02,2
1.23577632e-01,2.81450134e-02,-1.09194117e-02,2
1.23577632e-01,2.81450134e-02,-1.03678452e-02,2
1.28341585e-01,2.81450134e-02,-1.34806428e-02,2
1.28341585e-01,2.81450134e-02,-1.29290773e-02,2
1.28341585e-01,2.81450134e-02,-1.21213738e-02,2
1.28341585e-01,2.81450134e-02,-1.13136694e-02,2
1.28341585e-01,2.81450134e-02,-1.07621038e-02,2
1.04861178e-01,3.06730233e-02,-1.15374373e-02,2
1.04861178e-01,3.06730233e-02,-1.09858708e-02,2
1.04861178e-01,3.06730233e-02,-1.01781674e-02,2
1.04861178e-01,3.06730233e-02,-9.37046297e-03,2
1.04861178e-01,3.06730233e-02,-8.81889742e-03,2
1.09625131e-01,3.06730233e-02,-1.19316950e-02,2
1.09625131e-01,3.06730233e-02,-1.13801295e-02,2
1.09625131e-01,3.06730233e-02,-1.05724251e-02,2
1.09625131e-01,3.06730233e-02,-9.76472162e-03,2
1.09625131e-01,3.06730233e-02,-9.21315514e-03,2
1.16601378e-01,3.06730233e-02,-1.25090405e-02,2
1.16601378e-01,3.06730233e-02,-1.19574741e-02,2
1.16601378e-01,3.06730233e-02,-1.11497706e-02,2
1.16601378e-01,3.06730233e-02,-1.03420662e-02,2
1.16601378e-01,3.06730233e-02,-9.79050063e-03,2
1.23577632e-01,3.06730233e-02,-1.30863851e-02,2
1.23577632e-01,3.06730233e-02,-1.25348195e-02,2
1.23577632e-01,3.06730233e-02,-1.17271151e-02,2
1.23577632e-01,3.06730233e-02,-1.09194117e-02,2
1.23577632e-01,3.06730233e-02,-1.03678452e-02,2
1.28341585e-01,3.06730233e-02,-1.34806428e-02,2
1.28341585e-01,3.06730233e-02,-1.29290773e-02,2
1.28341585e-01,3.06730233e-02,-1.21213738e-02,2
1.28341585e-01,3.06730233e-02,-1.13136694e-02,2
1.28341585e-01,3.06730233e-02,-1.07621038e-02,2
1.04861178e-01,3.43750007e-02,-1.15374373e-02,2
1.04861178e-01,3.43750007e-02,-1.09858708e-02,2
1.04861178e-01,3.43750007e-02,-1.01781674e-02,2
1.04861178e-01,3.43750007e-02,-9.37046297e-03,2
1.04861178e-01,3.43750007e-02,-8.81889742e-03,2
1.09625131e-01,3.43750007e-02,-1.19316950e-02,2
1.09625131e-01,3.43750007e-02,-1.13801295e-02,2
1.09625131e-01,3.43750007e-02,-1.05724251e-02,2
1.09625131e-01,3.43750007e-02,-9.76472162e-03,2
1.09625131e-01,3.43750007e-02,-9.21315514e-03,2
1.16601378e-01,3.43750007e-02,-1.25090405e-02,2
1.16601378e-01,3.43750007e-02,-1.19574741e-02,2
1.16601378e-01,3.43750007e-02,-1.11497706e-02,2
1.16601378e-01,3.43750007e-02,-1.03420662e-02,2
1.16601378e-01,3.43750007e-02,-9.79050063e-03,2
1.23577632e-01,3.43750007e-02,-1.30863851e-02,2
1.23577632e-01,3.43750007e-02,-1.25348195e-02,2
1.23577632e-01,3.43750007e-02,-1.17271151e-02,2
1.23577632e-01,3.43750007e-02,-1.09194117e-02,2
1.23577632e-01,3.43750007e-02,-1.03678452e-02,2
1.28341585e-01,3.43750007e-02,-1.34806428e-02,2
1.28341585e-01,3.43750007e-02,-1.29290773e-02,2
1.28341585e-01,3.43750007e-02,-1.21213738e-02,2
1.28341585e-01,3.43750007e-02,-1.13136694e-02,2
1.28341585e-01,3.43750007e-02,-1.07621038e-02,2
1.04861178e-01,3.80769782e-02,-1.15374373e-02,2
1.04861178e-01,3.80769782e-02,-1.09858708e-02,2
1.04861178e-01,3.80769782e-02,-1.01781674e-02,2
1.04861178e-01,3.80769782e-02,-9.37046297e-03,2
1.04861178e-01,3.80769782e-02,-8.81889742e-03,2
1.09625131e-01,3.80769782e-02,-1.19316950e-02,2
1.09625131e-01,3.80769782e-02,-1.13801295e-02,2
1.09625131e-01,3.80769782e-02,-1.05724251e-02,2
1.09625131e-01,3.80769782e-02,-9.76472162e-03,2
1.09625131e-01,3.80769782e-02,-9.21315514e-03,2
1.16601378e-01,3.80769782e-02,-1.25090405e-02,2
1.16601378e-01,3.80769782e-02,-1.19574741e-02,2
1.16601378e-01,3.80769782e-02,-1.11497706e-02,2
1.16601378e-01,3.80769782e-02,-1.03420662e-02,2
1.16601378e-01,3.80769782e-02,-9.79050063e-03,2
1.23577632e-01,3.80769782e-02,-1.30863851e-02,2
1.23577632e-01,3.80769782e-02,-1.25348195e-02,2
1.23577632e-01,3.80769782e-02,-1.17271151e-02,2
1.23577632e-01,3.80769782e-02,-1.09194117e-02,2
1.23577632e-01,3.80769782e-02,-1.03678452e-02,2
1.28341585e-01,3.80769782e-02,-1.34806428e-02,2
1.28341585e-01,3.80769782e-02,-1.29290773e-02,2
1.28341585e-01,3.80769782e-02,-1.21213738e-02,2
1.28341585e-01,3.80769782e-02,-1.13136694e-02,2
1.28341585e-01,3.80769782e-02,-1.07621038e-02,2
1.04861178e-01,4.06049863e-02,-1.15374373e-02,2
1.04861178e-01,4.06049863e-02,-1.09858708e-02,2
1.04861178e-01,4.06049863e-02,-1.01781674e-02,2
1.04861178e-01,4.06049863e-02,-9.37046297e-03,2
1.04861178e-01,4.06049863e-02,-8.81889742e-03,2
1.09625131e-01,4.06049863e-02,-1.19316950e-02,2
1.09625131e-01,4.06049863e-02,-1.13801295e-02,2
1.09625131e-01,4.06049863e-02,-1.05724251e-02,2
1.09625131e-01,4.06049863e-02,-9.76472162e-03,2
1.09625131e-01,4.06049863e-02,-9.21315514e-03,2
1.16601378e-01,4.06049863e-02,-1.25090405e-02,2
1.16601378e-01,4.06049863e-02,-1.19574741e-02,2
1.16601378e-01,4.06049863e-02,-1.11497706e-02,2
1.16601378e-01,4.06049863e-02,-1.03420662e-02,2
1.16601378e-01,4.06049863e-02,-9.79050063e-03,2
1.23577632e-01,4.06049863e-02,-1.30863851e-02,2
1.23577632e-01,4.06049863e-02,-1.25348195e-02,2
1.23577632e-01,4.06049863e-02,-1.17271151e-02,2
1.23577632e-01,4.06049863e-02,-1.09194117e-02,2
1.23577632e-01,4.06049863e-02,-1.03678452e-02,2
1.28341585e-01,4.06049863e-02,-1.34806428e-02,2
1.28341585e-01,4.06049863e-02,-1.29290773e-02,2
1.28341585e-01,4.06049863e-02,-1.21213738e-02,2
1.28341585e-01,4.06049863e-02,-1.13136694e-02,2
1.28341585e-01,4.06049863e-02,-1.07621038e-02,2
1.30772591e-01,2.81450134e-02,-1.36818308e-02,2
1.30772591e-01,2.81450134e-02,-1.31302644e-02,2
1.30772591e-01,2.81450134e-02,-1.23225609e-02,2
1.30772591e-01,2.81450134e-02,-1.15148565e-02,2
1.30772591e-01,2.81450134e-02,-1.09632909e-02,2
1.35536551e-01,2.81450134e-02,-1.40760886e-02,2
1.35536551e-01,2.81450134e-02,-1.35245230e-02,2
1.35536551e-01,2.81450134e-02,-1.27168186e-02,2
1.35536551e-01,2.81450134e-02,-1.19091151e-02,2
1.35536551e-01,2.81450134e-02,-1.13575486e-02,2
1.42512798e-01,2.81450134e-02,-1.46534331e-02,2
1.42512798e-01,2.81450134e-02,-1.41018676e-02,2
1.42512798e-01,2.81450134e-02,-1.32941641e-02,2
1.42512798e-01,2.81450134e-02,-1.24864597e-02,2
1.42512798e-01,2.81450134e-02,-1.19348941e-02,2
1.49489045e-01,2.81450134e-02,-1.52307786e-02,2
1.49489045e-01,2.81450134e-02,-1.46792131e-02,2
1.49489045e-01,2.81450134e-02,-1.38715087e-02,2
1.49489045e-01,2.81450134e-02,-1.30638052e-02,2
1.49489045e-01,2.81450134e-02,-1.25122387e-02,2
1.54253006e-01,2.81450134e-02,-1.56250373e-02,2
1.54253006e-01,2.81450134e-02,-1.50734708e-02,2
1.54253006e-01,2.81450134e-02,-1.42657664e-02,2
1.54253006e-01,2.81450134e-02,-1.34580629e-02,2
1.54253006e-01,2.81450134e-02,-1.29064973e-02,2
1.30772591e-01,3.06730233e-02,-1.36818308e-02,2
1.30772591e-01,3.06730233e-02,-1.31302644e-02,2
1.30772591e-01,3.06730233e-02,-1.23225609e-02,2
1.30772591e-01,3.06730233e-02,-1.15148565e-02,2
1.30772591e-01,3.06730233e-02,-1.09632909e-02,2
1.35536551e-01,3.06730233e-02,-1.40760886e-02,2
1.35536551e-01,3.06730233e-02,-1.35245230e-02,2
1.35536551e-01,3.06730233e-02,-1.27168186e-02,2
1.35536551e-01,3.06730233e-02,-1.19091151e-02,2
1.35536551e-01,3.06730233e-02,-1.13575486e-02,2
1.42512798e-01,3.06730233e-02,-1.46534331e-02,2
1.42512798e-01,3.06730233e-02,-1.41018676e-02,2
1.42512798e-01,3.06730233e-02,-1.32941641e-02,2
1.42512798e-01,3.06730233e-02,-1.24864597e-02,2
1.42512798e-01,3.06730233e-02,-1.19348941e-02,2
1.49489045e-01,3.06730233e-02,-1.52307786e-02,2
1.49489045e-01,3.06730233e-02,-1.46792131e-02,2
1.49489045e-01,3.06730233e-02,-1.38715087e-02,2
1.49489045e-01,3.06730233e-02,-1.30638052e-02,2
1.49489045e-01,3.06730233e-02,-1.25122387e-02,2
1.54253006e-01,3.06730233e-02,-1.56250373e-02,2
1.54253006e-01,3.06730233e-02,-1.50734708e-02,2
1.54253006e-01,3.06730233e-02,-1.42657664e-02,2
1.54253006e-01,3.06730233e-02,-1.34580629e-02,2
1.54253006e-01,3.06730233e-02,-1.29064973e-02,2
1.30772591e-01,3.43750007e-02,-1.36818308e-02,2
1.30772591e-01,3.43750007e-02,-1.31302644e-02,2
1.30772591e-01,3.43750007e-02,-1.23225609e-02,2
1.30772591e-01,3.43750007e-02,-1.15148565e-02,2
1.30772591e-01,3.43750007e-02,-1.09632909e-02,2
1.35536551e-01,3.43750007e-02,-1.40760886e-02,2
1.35536551e-01,3.43750007e-02,-1.35245230e-02,2
1.35536551e-01,3.43750007e-02,-1.27168186e-02,2
1.35536551e-01,3.43750007e-02,-1.19091151e-02,2
1.35536551e-01,3.43750007e-02,-1.13575486e-02,2
1.42512798e-01,3.43750007e-02,-1.46534331e-02,2
1.42512798e-01,3.43750007e-02,-1.41018676e-02,2
1.42512798e-01,3.43750007e-02,-1.32941641e-02,2
1.42512798e-01,3.43750007e-02,-1.24864597e-02,2
1.42512798e-01,3.43750007e-02,-1.19348941e-02,2
1.49489045e-01,3.43750007e-02,-1.52307786e-02,2
1.49489045e-01,3.43750007e-02,-1.46792131e-02,2
1.49489045e-01,3.43750007e-02,-1.38715087e-02,2
1.49489045e-01,3.43750007e-02,-1.30638052e-02,2
1.49489045e-01,3.43750007e-02,-1.25122387e-02,2
1.54253006e-01,3.43750007e-02,-1.56250373e-02,2
1.54253006e-01,3.43750007e-02,-1.50734708e-02,2
1.54253006e-01,3.43750007e-02,-1.42657664e-02,2
1.54253006e-01,3.43750007e-02,-1.34580629e-02,2
1.54253006e-01,3.43750007e-02,-1.29064973e-02,2
1.30772591e-01,3.80769782e-02,-1.36818308e-02,2
1.30772591e-01,3.80769782e-02,-1.31302644e-02,2
1.30772591e-01,3.80769782e-02,-1.23225609e-02,2
1.30772591e-01,3.80769782e-02,-1.15148565e-02,2
1.30772591e-01,3.80769782e-02,-1.09632909e-02,2
1.35536551e-01,3.80769782e-02,-1.40760886e-02,2
1.35536551e-01,3.80769782e-02,-1.35245230e-02,2
1.35536551e-01,3.80769782e-02,-1.27168186e-02,2
1.35536551e-01,3.80769782e-02,-1.19091151e-02,2
1.35536551e-01,3.80769782e-02,-1.13575486e-02,2
1.42512798e-01,3.80769782e-02,-1.46534331e-02,2
1.42512798e-01,3.80769782e-02,-1.41018676e-02,2
1.42512798e-01,3.80769782e-02,-1.32941641e-02,2
1.42512798e-01,3.80769782e-02,-1.24864597e-02,2
1.42512798e-01,3.80769782e-02,-1.19348941e-02,2
1.49489045e-01,3.80769782e-02,-1.52307786e-02,2
1.49489045e-01,3.80769782e-02,-1.46792131e-02,2
1.49489045e-01,3.80769782e-02,-1.38715087e-02,2
1.49489045e-01,3.80769782e-02,-1.30638052e-02,2
1.49489045e-01,3.80769782e-02,-1.25122387e-02,2
1.54253006e-01,3.80769782e-02,-1.56250373e-02,2
1.54253006e-01,3.80769782e-02,-1.50734708e-02,2
1.54253006e-01,3.80769782e-02,-1.42657664e-02,2
1.54253006e-01,3.80769782e-02,-1.34580629e-02,2
1.54253006e-01,3.80769782e-02,-1.29064973e-02,2
1.30772591e-01,4.06049863e-02,-1.36818308e-02,2
1.30772591e-01,4.06049863e-02,-1.31302644e-02,2
1.30772591e-01,4.06049863e-02,-1.23225609e-02,2
1.30772591e-01,4.06049863e-02,-1.15148565e-02,2
1.30772591e-01,4.06049863e-02,-1.09632909e-02,2
1.35536551e-01,4.06049863e-02,-1.40760886e-02,2
1.35536551e-01,4.06049863e-02,-1.35245230e-02,2
1.35536551e-01,4.06049863e-02,-1.27168186e-02,2
1.35536551e-01,4.06049863e-02,-1.19091151e-02,2
1.35536551e-01,4.06049863e-02,-1.13575486e-02,2
1.42512798e-01,4.06049863e-02,-1.46534331e-02,2
1.42512798e-01,4.06049863e-02,-1.41018676e-02,2
1.42512798e-01,4.06049863e-02,-1.32941641e-02,2
1.42512798e-01,4.06049863e-02,-1.24864597e-02,2
1.42512798e-01,4.06049863e-02,-1.19348941e-02,2
1.49489045e-01,4.06049863e-02,-1.52307786e-02,2
1.49489045e-01,4.06049863e-02,-1.46792131e-02,2
1.49489045e-01,4.06049863e-02,-1.38715087e-02,2
1.49489045e-01,4.06049863e-02,-1.30638052e-02,2
1.49489045e-01,4.06049863e-02,-1.25122387e-02,2
1.54253006e-01,4.06049863e-02,-1.56250373e-02,2
1.54253006e-01,4.06049863e-02,-1.50734708e-02,2
1.54253006e-01,4.06049863e-02,-1.42657664e-02,2
1.54253006e-01,4.06049863e-02,-1.34580629e-02,2
1.54253006e-01,4.06049863e-02,-1.29064973e-02,2
1.56684011e-01,2.81450134e-02,-1.58262234e-02,2
1.56684011e-01,2.81450134e-02,-1.52746579e-02,2
1.56684011e-01,2.81450134e-02,-1.44669544e-02,2
1.56684011e-01,2.81450134e-02,-1.36592500e-02,2
1.56684011e-01,2.81450134e-02,-1.31076844e-02,2
1.61447957e-01,2.81450134e-02,-1.62204821e-02,2
1.61447957e-01,2.81450134e-02,-1.56689156e-02,2
1.61447957e-01,2.81450134e-02,-1.48612121e-02,2
1.61447957e-01,2.81450134e-02,-1.40535077e-02,2
1.61447957e-01,2.81450134e-02,-1.35019422e-02,2
1.68424219e-01,2.81450134e-02,-1.67978276e-02,2
1.68424219e-01,2.81450134e-02,-1.62462611e-02,2
1.68424219e-01,2.81450134e-02,-1.54385576e-02,2
1.68424219e-01,2.81450134e-02,-1.46308532e-02,2
1.68424219e-01,2.81450134e-02,-1.40792876e-02,2
1.75400466e-01,2.81450134e-02,-1.73751712e-02,2
1.75400466e-01,2.81450134e-02,-1.68236066e-02,2
1.75400466e-01,2.81450134e-02,-1.60159022e-02,2
1.75400466e-01,2.81450134e-02,-1.52081978e-02,2
1.75400466e-01,2.81450134e-02,-1.46566322e-02,2
1.80164412e-01,2.81450134e-02,-1.77694298e-02,2
1.80164412e-01,2.81450134e-02,-1.72178634e-02,2
1.80164412e-01,2.81450134e-02,-1.64101608e-02,2
1.80164412e-01,2.81450134e-02,-1.56024564e-02,2
1.80164412e-01,2.81450134e-02,-1.50508909e-02,2
1.56684011e-01,3.06730233e-02,-1.58262234e-02,2
1.56684011e-01,3.06730233e-02,-1.52746579e-02,2
1.56684011e-01,3.06730233e-02,-1.44669544e-02,2
1.56684011e-01,3.06730233e-02,-1.36592500e-02,2
1.56684011e-01,3.06730233e-02,-1.31076844e-02,2
1.61447957e-01,3.06730233e-02,-1.62204821e-02,2
1.61447957e-01,3.06730233e-02,-1.56689156e-02,2
1.61447957e-01,3.06730233e-02,-1.48612121e-02,2
1.61447957e-01,3.06730233e-02,-1.40535077e-02,2
1.61447957e-01,3.06730233e-02,-1.35019422e-02,2
1.68424219e-01,3.06730233e-02,-1.67978276e-02,2
1.68424219e-01,3.06730233e-02,-1.62462611e-02,2
1.68424219e-01,3.06730233e-02,-1.54385576e-02,2
1.68424219e-01,3.06730233e-02,-1.46308532e-02,2
1.68424219e-01,3.06730233e-02,-1.40792876e-02,2
1.75400466e-01,3.06730233e-02,-1.73751712e-02,2
1.75400466e-01,3.06730233e-02,-1.68236066e-02,2
1.75400466e-01,3.06730233e-02,-1.60159022e-02,2
1.75400466e-01,3.06730233e-02,-1.52081978e-02,2
1.75400466e-01,3.06730233e-02,-1.46566322e-02,2
1.80164412e-01,3.06730233e-02,-1.77694298e-02,2
1.80164412e-01,3.06730233e-02,-1.72178634e-02,2
1.80164412e-01,3.06730233e-02,-1.64101608e-02,2
1.80164412e-01,3.06730233e-02,-1.56024564e-02,2
1.80164412e-01,3.06730233e-02,-1.50508909e-02,2
